"Plot Title: 21044167"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21044167, SEN S/N: 21044167)","Intensity, Lux (LGR S/N: 21044167, SEN S/N: 21044167)","Bad Battery (LGR S/N: 21044167)","Good Battery (LGR S/N: 21044167)","End Of File (LGR S/N: 21044167)"
1580,10/02/21 02:00:00 AM,14.421,10.8,,,
1581,10/02/21 02:15:00 AM,14.517,10.8,,,
1582,10/02/21 02:30:00 AM,14.709,21.5,,,
1583,10/02/21 02:45:00 AM,14.900,32.3,,,
1584,10/02/21 03:00:00 AM,15.091,32.3,,,
1585,10/02/21 03:15:00 AM,14.996,21.5,,,
1586,10/02/21 03:30:00 AM,14.709,32.3,,,
1587,10/02/21 03:45:00 AM,14.325,32.3,,,
1588,10/02/21 04:00:00 AM,14.038,32.3,,,
1589,10/02/21 04:15:00 AM,13.750,32.3,,,
1590,10/02/21 04:30:00 AM,13.461,32.3,,,
1591,10/02/21 04:45:00 AM,13.269,21.5,,,
1592,10/02/21 05:00:00 AM,13.269,32.3,,,
1593,10/02/21 05:15:00 AM,13.461,32.3,,,
1594,10/02/21 05:30:00 AM,13.654,32.3,,,
1595,10/02/21 05:45:00 AM,13.750,32.3,,,
1596,10/02/21 06:00:00 AM,13.942,32.3,,,
1597,10/02/21 06:15:00 AM,14.038,32.3,,,
1598,10/02/21 06:30:00 AM,14.325,32.3,,,
1599,10/02/21 06:45:00 AM,14.517,32.3,,,
1600,10/02/21 07:00:00 AM,14.421,32.3,,,
1601,10/02/21 07:15:00 AM,14.038,32.3,,,
1602,10/02/21 07:30:00 AM,13.750,32.3,,,
1603,10/02/21 07:45:00 AM,13.558,32.3,,,
1604,10/02/21 08:00:00 AM,13.750,32.3,,,
1605,10/02/21 08:15:00 AM,14.325,32.3,,,
1606,10/02/21 08:30:00 AM,15.282,32.3,,,
1607,10/02/21 08:45:00 AM,16.141,43.1,,,
1608,10/02/21 09:00:00 AM,16.903,43.1,,,
1609,10/02/21 09:15:00 AM,17.855,43.1,,,
1610,10/02/21 09:30:00 AM,18.426,43.1,,,
1611,10/02/21 09:45:00 AM,18.806,53.8,,,
1612,10/02/21 10:00:00 AM,19.092,53.8,,,
1613,10/02/21 10:15:00 AM,19.662,21.5,,,
1614,10/02/21 10:30:00 AM,19.948,10.8,,,
1615,10/02/21 10:45:00 AM,20.710,0.0,,,
1616,10/02/21 11:00:00 AM,21.473,0.0,,,
1617,10/02/21 11:15:00 AM,21.855,0.0,,,
1618,10/02/21 11:30:00 AM,21.855,0.0,,,
1619,10/02/21 11:45:00 AM,22.717,0.0,,,
1620,10/02/21 12:00:00 PM,23.292,0.0,,,
1621,10/02/21 12:15:00 PM,23.388,0.0,,,
1622,10/02/21 12:30:00 PM,23.004,0.0,,,
1623,10/02/21 12:45:00 PM,22.525,0.0,,,
1624,10/02/21 01:00:00 PM,22.333,0.0,,,
1625,10/02/21 01:15:00 PM,22.333,0.0,,,
1626,10/02/21 01:30:00 PM,22.429,0.0,,,
1627,10/02/21 01:45:00 PM,22.429,0.0,,,
1628,10/02/21 02:00:00 PM,22.525,0.0,,,
1629,10/02/21 02:15:00 PM,22.717,0.0,,,
1630,10/02/21 02:30:00 PM,22.621,0.0,,,
1631,10/02/21 02:45:00 PM,22.429,0.0,,,
1632,10/02/21 03:00:00 PM,22.621,0.0,,,
1633,10/02/21 03:15:00 PM,22.621,0.0,,,
1634,10/02/21 03:30:00 PM,23.484,0.0,,,
1635,10/02/21 03:45:00 PM,22.812,0.0,,,
1636,10/02/21 04:00:00 PM,22.429,0.0,,,
1637,10/02/21 04:15:00 PM,23.292,0.0,,,
1638,10/02/21 04:30:00 PM,24.158,0.0,,,
1639,10/02/21 04:45:00 PM,23.869,0.0,,,
1640,10/02/21 05:00:00 PM,23.100,0.0,,,
1641,10/02/21 05:15:00 PM,22.621,0.0,,,
1642,10/02/21 05:30:00 PM,22.525,0.0,,,
1643,10/02/21 05:45:00 PM,22.333,0.0,,,
1644,10/02/21 06:00:00 PM,21.855,0.0,,,
1645,10/02/21 06:15:00 PM,21.473,0.0,,,
1646,10/02/21 06:30:00 PM,21.187,0.0,,,
1647,10/02/21 06:45:00 PM,20.615,0.0,,,
1648,10/02/21 07:00:00 PM,19.948,0.0,,,
1649,10/02/21 07:15:00 PM,19.377,0.0,,,
1650,10/02/21 07:30:00 PM,18.806,0.0,,,
1651,10/02/21 07:45:00 PM,18.331,0.0,,,
1652,10/02/21 08:00:00 PM,17.950,0.0,,,
1653,10/02/21 08:15:00 PM,17.665,0.0,,,
1654,10/02/21 08:30:00 PM,17.570,0.0,,,
1655,10/02/21 08:45:00 PM,17.570,0.0,,,
1656,10/02/21 09:00:00 PM,17.570,0.0,,,
1657,10/02/21 09:15:00 PM,17.475,0.0,,,
1658,10/02/21 09:30:00 PM,17.570,0.0,,,
1659,10/02/21 09:45:00 PM,17.855,0.0,,,
1660,10/02/21 10:00:00 PM,17.760,0.0,,,
1661,10/02/21 10:15:00 PM,17.570,0.0,,,
1662,10/02/21 10:30:00 PM,17.189,0.0,,,
1663,10/02/21 10:45:00 PM,16.999,10.8,,,
1664,10/02/21 11:00:00 PM,16.713,21.5,,,
1665,10/02/21 11:15:00 PM,16.713,21.5,,,
1666,10/02/21 11:30:00 PM,16.903,21.5,,,
1667,10/02/21 11:45:00 PM,17.094,21.5,,,
1668,10/03/21 12:00:00 AM,17.189,21.5,,,
1669,10/03/21 12:15:00 AM,17.189,21.5,,,
1670,10/03/21 12:30:00 AM,17.189,32.3,,,
1671,10/03/21 12:45:00 AM,17.094,21.5,,,
1672,10/03/21 01:00:00 AM,16.903,21.5,,,
1673,10/03/21 01:15:00 AM,16.808,0.0,,,
1674,10/03/21 01:30:00 AM,16.808,21.5,,,
1675,10/03/21 01:45:00 AM,16.808,32.3,,,
1676,10/03/21 02:00:00 AM,16.808,21.5,,,
1677,10/03/21 02:15:00 AM,16.523,32.3,,,
1678,10/03/21 02:30:00 AM,16.427,32.3,,,
1679,10/03/21 02:45:00 AM,16.523,32.3,,,
1680,10/03/21 03:00:00 AM,16.523,21.5,,,
1681,10/03/21 03:15:00 AM,16.427,32.3,,,
1682,10/03/21 03:30:00 AM,16.237,32.3,,,
1683,10/03/21 03:45:00 AM,16.046,32.3,,,
1684,10/03/21 04:00:00 AM,15.855,32.3,,,
1685,10/03/21 04:15:00 AM,15.664,32.3,,,
1686,10/03/21 04:30:00 AM,15.569,32.3,,,
1687,10/03/21 04:45:00 AM,15.473,32.3,,,
1688,10/03/21 05:00:00 AM,14.996,21.5,,,
1689,10/03/21 05:15:00 AM,14.517,21.5,,,
1690,10/03/21 05:30:00 AM,13.942,21.5,,,
1691,10/03/21 05:45:00 AM,13.461,32.3,,,
1692,10/03/21 06:00:00 AM,13.269,21.5,,,
1693,10/03/21 06:15:00 AM,12.980,32.3,,,
1694,10/03/21 06:30:00 AM,12.690,32.3,,,
1695,10/03/21 06:45:00 AM,12.401,32.3,,,
1696,10/03/21 07:00:00 AM,12.207,32.3,,,
1697,10/03/21 07:15:00 AM,11.916,32.3,,,
1698,10/03/21 07:30:00 AM,11.722,32.3,,,
1699,10/03/21 07:45:00 AM,11.819,32.3,,,
1700,10/03/21 08:00:00 AM,11.916,32.3,,,
1701,10/03/21 08:15:00 AM,12.110,32.3,,,
1702,10/03/21 08:30:00 AM,12.787,32.3,,,
1703,10/03/21 08:45:00 AM,13.558,32.3,,,
1704,10/03/21 09:00:00 AM,13.942,32.3,,,
1705,10/03/21 09:15:00 AM,14.325,32.3,,,
1706,10/03/21 09:30:00 AM,14.613,32.3,,,
1707,10/03/21 09:45:00 AM,15.091,21.5,,,
1708,10/03/21 10:00:00 AM,15.664,0.0,,,
1709,10/03/21 10:15:00 AM,16.427,0.0,,,
1710,10/03/21 10:30:00 AM,17.475,0.0,,,
1711,10/03/21 10:45:00 AM,18.331,0.0,,,
1712,10/03/21 11:00:00 AM,19.092,0.0,,,
1713,10/03/21 11:15:00 AM,20.043,0.0,,,
1714,10/03/21 11:30:00 AM,20.901,0.0,,,
1715,10/03/21 11:45:00 AM,23.869,0.0,,,
1716,10/03/21 12:00:00 PM,24.931,0.0,,,
1717,10/03/21 12:15:00 PM,24.931,0.0,,,
1718,10/03/21 12:30:00 PM,24.062,0.0,,,
1719,10/03/21 12:45:00 PM,24.641,0.0,,,
1720,10/03/21 01:00:00 PM,25.902,0.0,,,
1721,10/03/21 01:15:00 PM,27.075,0.0,,,
1722,10/03/21 01:30:00 PM,28.159,0.0,,,
1723,10/03/21 01:45:00 PM,29.552,0.0,,,
1724,10/03/21 02:00:00 PM,32.291,0.0,,,
1725,10/03/21 02:15:00 PM,34.268,0.0,,,
1726,10/03/21 02:30:00 PM,33.535,0.0,,,
1727,10/03/21 02:45:00 PM,34.163,0.0,,,
1728,10/03/21 03:00:00 PM,34.691,0.0,,,
1729,10/03/21 03:15:00 PM,35.222,0.0,,,
1730,10/03/21 03:30:00 PM,34.268,0.0,,,
1731,10/03/21 03:45:00 PM,33.014,0.0,,,
1732,10/03/21 04:00:00 PM,29.452,0.0,,,
1733,10/03/21 04:15:00 PM,26.683,0.0,,,
1734,10/03/21 04:30:00 PM,25.222,0.0,,,
1735,10/03/21 04:45:00 PM,23.966,0.0,,,
1736,10/03/21 05:00:00 PM,23.196,0.0,,,
1737,10/03/21 05:15:00 PM,22.621,0.0,,,
1738,10/03/21 05:30:00 PM,22.046,0.0,,,
1739,10/03/21 05:45:00 PM,21.664,0.0,,,
1740,10/03/21 06:00:00 PM,20.996,0.0,,,
1741,10/03/21 06:15:00 PM,20.138,0.0,,,
1742,10/03/21 06:30:00 PM,19.282,0.0,,,
1743,10/03/21 06:45:00 PM,18.331,0.0,,,
1744,10/03/21 07:00:00 PM,17.284,0.0,,,
1745,10/03/21 07:15:00 PM,16.141,0.0,,,
1746,10/03/21 07:30:00 PM,14.996,0.0,,,
1747,10/03/21 07:45:00 PM,14.134,0.0,,,
1748,10/03/21 08:00:00 PM,13.365,0.0,,,
1749,10/03/21 08:15:00 PM,12.883,0.0,,,
1750,10/03/21 08:30:00 PM,12.401,0.0,,,
1751,10/03/21 08:45:00 PM,12.110,0.0,,,
1752,10/03/21 09:00:00 PM,11.819,0.0,,,
1753,10/03/21 09:15:00 PM,11.625,0.0,,,
1754,10/03/21 09:30:00 PM,11.334,0.0,,,
1755,10/03/21 09:45:00 PM,11.041,0.0,,,
1756,10/03/21 10:00:00 PM,10.944,0.0,,,
1757,10/03/21 10:15:00 PM,10.748,0.0,,,
1758,10/03/21 10:30:00 PM,10.553,0.0,,,
1759,10/03/21 10:45:00 PM,10.357,0.0,,,
1760,10/03/21 11:00:00 PM,10.259,0.0,,,
1761,10/03/21 11:15:00 PM,10.161,0.0,,,
1762,10/03/21 11:30:00 PM,10.063,0.0,,,
1763,10/03/21 11:45:00 PM,9.866,10.8,,,
1764,10/04/21 12:00:00 AM,9.768,0.0,,,
1765,10/04/21 12:15:00 AM,9.669,0.0,,,
1766,10/04/21 12:30:00 AM,9.571,0.0,,,
1767,10/04/21 12:45:00 AM,9.571,0.0,,,
1768,10/04/21 01:00:00 AM,9.373,0.0,,,
1769,10/04/21 01:15:00 AM,9.275,0.0,,,
1770,10/04/21 01:30:00 AM,9.275,0.0,,,
1771,10/04/21 01:45:00 AM,9.275,0.0,,,
1772,10/04/21 02:00:00 AM,9.176,0.0,,,
1773,10/04/21 02:15:00 AM,9.077,0.0,,,
1774,10/04/21 02:30:00 AM,8.879,0.0,,,
1775,10/04/21 02:45:00 AM,8.779,10.8,,,
1776,10/04/21 03:00:00 AM,8.680,0.0,,,
1777,10/04/21 03:15:00 AM,8.680,0.0,,,
1778,10/04/21 03:30:00 AM,8.481,0.0,,,
1779,10/04/21 03:45:00 AM,8.382,0.0,,,
1780,10/04/21 04:00:00 AM,8.382,0.0,,,
1781,10/04/21 04:15:00 AM,8.382,0.0,,,
1782,10/04/21 04:30:00 AM,8.481,0.0,,,
1783,10/04/21 04:45:00 AM,8.779,0.0,,,
1784,10/04/21 05:00:00 AM,9.275,0.0,,,
1785,10/04/21 05:15:00 AM,9.768,0.0,,,
1786,10/04/21 05:30:00 AM,10.063,0.0,,,
1787,10/04/21 05:45:00 AM,10.161,0.0,,,
1788,10/04/21 06:00:00 AM,10.259,10.8,,,
1789,10/04/21 06:15:00 AM,10.357,0.0,,,
1790,10/04/21 06:30:00 AM,10.357,0.0,,,
1791,10/04/21 06:45:00 AM,10.357,10.8,,,
1792,10/04/21 07:00:00 AM,10.553,0.0,,,
1793,10/04/21 07:15:00 AM,10.553,0.0,,,
1794,10/04/21 07:30:00 AM,10.553,0.0,,,
1795,10/04/21 07:45:00 AM,10.357,0.0,,,
1796,10/04/21 08:00:00 AM,10.161,0.0,,,
1797,10/04/21 08:15:00 AM,10.455,10.8,,,
1798,10/04/21 08:30:00 AM,11.334,21.5,,,
1799,10/04/21 08:45:00 AM,12.013,0.0,,,
1800,10/04/21 09:00:00 AM,12.594,10.8,,,
1801,10/04/21 09:15:00 AM,13.173,10.8,,,
1802,10/04/21 09:30:00 AM,13.846,10.8,,,
1803,10/04/21 09:45:00 AM,14.709,10.8,,,
1804,10/04/21 10:00:00 AM,15.473,0.0,,,
1805,10/04/21 10:15:00 AM,16.237,0.0,,,
1806,10/04/21 10:30:00 AM,17.570,0.0,Logged,,
1807,10/04/21 10:45:00 AM,18.711,0.0,,,
1808,10/04/21 11:00:00 AM,19.662,0.0,,,
1809,10/04/21 11:15:00 AM,20.519,0.0,,,
1810,10/04/21 11:30:00 AM,21.951,0.0,,,
1811,10/04/21 11:45:00 AM,25.222,0.0,,,
1812,10/04/21 12:00:00 PM,26.195,0.0,,,
1813,10/04/21 12:15:00 PM,26.292,0.0,,,
1814,10/04/21 12:30:00 PM,25.805,0.0,,,
1815,10/04/21 12:45:00 PM,25.902,0.0,,,
1816,10/04/21 01:00:00 PM,27.370,0.0,,,
1817,10/04/21 01:15:00 PM,28.159,0.0,,,
1818,10/04/21 01:30:00 PM,29.053,0.0,,,
1819,10/04/21 01:45:00 PM,30.862,0.0,,,
1820,10/04/21 02:00:00 PM,33.430,0.0,,,
1821,10/04/21 02:15:00 PM,35.542,0.0,,,
1822,10/04/21 02:30:00 PM,35.328,0.0,,,
1823,10/04/21 02:45:00 PM,37.165,0.0,,,
1824,10/04/21 03:00:00 PM,36.946,0.0,,,
1825,10/04/21 03:15:00 PM,36.728,0.0,,,
1826,10/04/21 03:30:00 PM,36.187,0.0,,,
1827,10/04/21 03:45:00 PM,34.268,0.0,,Logged,
1828,10/04/21 04:00:00 PM,30.457,0.0,,,
1829,10/04/21 04:15:00 PM,27.764,0.0,,,
1830,10/04/21 04:30:00 PM,25.805,0.0,,,
1831,10/04/21 04:45:00 PM,24.545,0.0,,,
1832,10/04/21 05:00:00 PM,23.966,0.0,,,
1833,10/04/21 05:15:00 PM,23.196,0.0,,,
1834,10/04/21 05:30:00 PM,22.525,0.0,,,
1835,10/04/21 05:45:00 PM,21.855,0.0,,,
1836,10/04/21 06:00:00 PM,21.282,0.0,,,
1837,10/04/21 06:15:00 PM,20.615,0.0,,,
1838,10/04/21 06:30:00 PM,19.948,0.0,,,
1839,10/04/21 06:45:00 PM,19.187,0.0,,,
1840,10/04/21 07:00:00 PM,18.236,0.0,,,
1841,10/04/21 07:15:00 PM,17.189,0.0,,,
1842,10/04/21 07:30:00 PM,16.332,0.0,,,
1843,10/04/21 07:45:00 PM,15.664,0.0,,,
1844,10/04/21 08:00:00 PM,15.187,0.0,,,
1845,10/04/21 08:15:00 PM,14.709,0.0,,,
1846,10/04/21 08:30:00 PM,14.421,0.0,,,
1847,10/04/21 08:45:00 PM,14.134,0.0,,,
1848,10/04/21 09:00:00 PM,13.942,0.0,,,
1849,10/04/21 09:15:00 PM,13.846,0.0,,,
1850,10/04/21 09:30:00 PM,14.134,0.0,,,
1851,10/04/21 09:45:00 PM,14.709,0.0,,,
1852,10/04/21 10:00:00 PM,14.613,0.0,,,
1853,10/04/21 10:15:00 PM,14.421,0.0,,,
1854,10/04/21 10:30:00 PM,14.421,0.0,,,
1855,10/04/21 10:45:00 PM,14.709,0.0,,,
1856,10/04/21 11:00:00 PM,14.804,0.0,,,
1857,10/04/21 11:15:00 PM,14.325,0.0,,,
1858,10/04/21 11:30:00 PM,14.038,0.0,,,
1859,10/04/21 11:45:00 PM,13.750,0.0,,,
1860,10/05/21 12:00:00 AM,13.461,0.0,,,
1861,10/05/21 12:15:00 AM,13.076,0.0,,,
1862,10/05/21 12:30:00 AM,12.690,0.0,,,
1863,10/05/21 12:45:00 AM,12.401,0.0,,,
1864,10/05/21 01:00:00 AM,12.013,0.0,,,
1865,10/05/21 01:15:00 AM,11.722,0.0,,,
1866,10/05/21 01:30:00 AM,11.431,0.0,,,
1867,10/05/21 01:45:00 AM,11.236,0.0,,,
1868,10/05/21 02:00:00 AM,10.944,0.0,,,
1869,10/05/21 02:15:00 AM,10.651,0.0,,,
1870,10/05/21 02:30:00 AM,10.455,10.8,,,
1871,10/05/21 02:45:00 AM,10.259,10.8,,,
1872,10/05/21 03:00:00 AM,10.161,0.0,,,
1873,10/05/21 03:15:00 AM,10.063,10.8,,,
1874,10/05/21 03:30:00 AM,9.965,10.8,,,
1875,10/05/21 03:45:00 AM,9.965,21.5,,,
1876,10/05/21 04:00:00 AM,9.965,21.5,,,
1877,10/05/21 04:15:00 AM,9.965,21.5,,,
1878,10/05/21 04:30:00 AM,9.965,21.5,,,
1879,10/05/21 04:45:00 AM,9.965,21.5,,,
1880,10/05/21 05:00:00 AM,10.161,0.0,,,
1881,10/05/21 05:15:00 AM,10.357,21.5,,,
1882,10/05/21 05:30:00 AM,10.357,21.5,,,
1883,10/05/21 05:45:00 AM,10.161,21.5,,,
1884,10/05/21 06:00:00 AM,9.768,32.3,,,
1885,10/05/21 06:15:00 AM,9.472,21.5,,,
1886,10/05/21 06:30:00 AM,9.275,32.3,,,
1887,10/05/21 06:45:00 AM,9.077,21.5,,,
1888,10/05/21 07:00:00 AM,8.879,32.3,,,
1889,10/05/21 07:15:00 AM,8.680,32.3,,,
1890,10/05/21 07:30:00 AM,8.581,21.5,,,
1891,10/05/21 07:45:00 AM,8.581,32.3,,,
1892,10/05/21 08:00:00 AM,8.680,32.3,,,
1893,10/05/21 08:15:00 AM,8.879,21.5,,,
1894,10/05/21 08:30:00 AM,9.472,21.5,,,
1895,10/05/21 08:45:00 AM,10.259,21.5,,,
1896,10/05/21 09:00:00 AM,11.236,21.5,,,
1897,10/05/21 09:15:00 AM,12.401,10.8,,,
1898,10/05/21 09:30:00 AM,13.365,21.5,,,
1899,10/05/21 09:45:00 AM,14.421,32.3,,,
1900,10/05/21 10:00:00 AM,15.282,21.5,,,
1901,10/05/21 10:15:00 AM,16.237,0.0,Logged,,
1902,10/05/21 10:30:00 AM,17.760,0.0,,,
1903,10/05/21 10:45:00 AM,18.711,0.0,,,
1904,10/05/21 11:00:00 AM,19.472,0.0,,,
1905,10/05/21 11:15:00 AM,20.234,0.0,,,
1906,10/05/21 11:30:00 AM,21.569,0.0,,,
1907,10/05/21 11:45:00 AM,24.641,0.0,,,
1908,10/05/21 12:00:00 PM,24.931,0.0,,,
1909,10/05/21 12:15:00 PM,24.835,0.0,,,
1910,10/05/21 12:30:00 PM,24.641,0.0,,,
1911,10/05/21 12:45:00 PM,25.513,0.0,,,
1912,10/05/21 01:00:00 PM,26.977,0.0,,,
1913,10/05/21 01:15:00 PM,27.468,0.0,,,
1914,10/05/21 01:30:00 PM,28.060,0.0,,,
1915,10/05/21 01:45:00 PM,29.853,0.0,,,
1916,10/05/21 02:00:00 PM,32.600,0.0,,,
1917,10/05/21 02:15:00 PM,34.268,0.0,,,
1918,10/05/21 02:30:00 PM,34.691,0.0,,,
1919,10/05/21 02:45:00 PM,34.903,0.0,,,
1920,10/05/21 03:00:00 PM,35.649,0.0,,,
1921,10/05/21 03:15:00 PM,33.535,0.0,,,
1922,10/05/21 03:30:00 PM,31.880,0.0,,,
1923,10/05/21 03:45:00 PM,30.862,0.0,,,
1924,10/05/21 04:00:00 PM,28.258,0.0,,Logged,
1925,10/05/21 04:15:00 PM,26.585,0.0,,,
1926,10/05/21 04:30:00 PM,25.513,0.0,,,
1927,10/05/21 04:45:00 PM,25.028,0.0,,,
1928,10/05/21 05:00:00 PM,24.545,0.0,,,
1929,10/05/21 05:15:00 PM,23.292,0.0,,,
1930,10/05/21 05:30:00 PM,23.004,0.0,,,
1931,10/05/21 05:45:00 PM,23.004,0.0,,,
1932,10/05/21 06:00:00 PM,22.525,0.0,,,
1933,10/05/21 06:15:00 PM,21.187,0.0,,,
1934,10/05/21 06:30:00 PM,20.043,0.0,,,
1935,10/05/21 06:45:00 PM,19.282,0.0,,,
1936,10/05/21 07:00:00 PM,18.426,0.0,,,
1937,10/05/21 07:15:00 PM,17.475,0.0,,,
1938,10/05/21 07:30:00 PM,16.523,0.0,,,
1939,10/05/21 07:45:00 PM,15.760,0.0,,,
1940,10/05/21 08:00:00 PM,15.187,0.0,,,
1941,10/05/21 08:15:00 PM,14.900,0.0,,,
1942,10/05/21 08:30:00 PM,15.091,0.0,,,
1943,10/05/21 08:45:00 PM,15.664,0.0,,,
1944,10/05/21 09:00:00 PM,15.760,0.0,,,
1945,10/05/21 09:15:00 PM,15.473,0.0,,,
1946,10/05/21 09:30:00 PM,14.996,0.0,,,
1947,10/05/21 09:45:00 PM,14.613,0.0,,,
1948,10/05/21 10:00:00 PM,14.421,0.0,,,
1949,10/05/21 10:15:00 PM,14.230,0.0,,,
1950,10/05/21 10:30:00 PM,14.230,0.0,,,
1951,10/05/21 10:45:00 PM,14.421,0.0,,,
1952,10/05/21 11:00:00 PM,14.709,0.0,,,
1953,10/05/21 11:15:00 PM,15.760,0.0,,,
1954,10/05/21 11:30:00 PM,16.618,0.0,,,
1955,10/05/21 11:45:00 PM,16.903,0.0,,,
1956,10/06/21 12:00:00 AM,16.427,0.0,,,
1957,10/06/21 12:15:00 AM,15.760,0.0,,,
1958,10/06/21 12:30:00 AM,15.378,0.0,,,
1959,10/06/21 12:45:00 AM,15.187,0.0,,,
1960,10/06/21 01:00:00 AM,15.187,0.0,,,
1961,10/06/21 01:15:00 AM,14.900,0.0,,,
1962,10/06/21 01:30:00 AM,14.613,0.0,,,
1963,10/06/21 01:45:00 AM,14.421,0.0,,,
1964,10/06/21 02:00:00 AM,14.230,0.0,,,
1965,10/06/21 02:15:00 AM,14.134,0.0,,,
1966,10/06/21 02:30:00 AM,14.038,0.0,,,
1967,10/06/21 02:45:00 AM,14.325,10.8,,,
1968,10/06/21 03:00:00 AM,14.709,0.0,,,
1969,10/06/21 03:15:00 AM,14.517,0.0,,,
1970,10/06/21 03:30:00 AM,14.325,10.8,,,
1971,10/06/21 03:45:00 AM,14.325,10.8,,,
1972,10/06/21 04:00:00 AM,14.325,10.8,,,
1973,10/06/21 04:15:00 AM,14.134,10.8,,,
1974,10/06/21 04:30:00 AM,14.134,21.5,,,
1975,10/06/21 04:45:00 AM,14.325,10.8,,,
1976,10/06/21 05:00:00 AM,14.325,21.5,,,
1977,10/06/21 05:15:00 AM,14.325,10.8,,,
1978,10/06/21 05:30:00 AM,14.325,21.5,,,
1979,10/06/21 05:45:00 AM,14.134,21.5,,,
1980,10/06/21 06:00:00 AM,14.038,21.5,,,
1981,10/06/21 06:15:00 AM,13.654,21.5,,,
1982,10/06/21 06:30:00 AM,13.461,21.5,,,
1983,10/06/21 06:45:00 AM,13.173,21.5,,,
1984,10/06/21 07:00:00 AM,12.980,21.5,,,
1985,10/06/21 07:15:00 AM,12.787,21.5,,,
1986,10/06/21 07:30:00 AM,12.401,21.5,,,
1987,10/06/21 07:45:00 AM,12.304,32.3,,,
1988,10/06/21 08:00:00 AM,12.594,32.3,,,
1989,10/06/21 08:15:00 AM,12.690,32.3,,,
1990,10/06/21 08:30:00 AM,12.883,43.1,,,
1991,10/06/21 08:45:00 AM,13.461,43.1,,,
1992,10/06/21 09:00:00 AM,14.517,43.1,,,
1993,10/06/21 09:15:00 AM,15.569,43.1,,,
1994,10/06/21 09:30:00 AM,16.903,43.1,,,
1995,10/06/21 09:45:00 AM,17.570,43.1,,,
1996,10/06/21 10:00:00 AM,18.426,53.8,,,
1997,10/06/21 10:15:00 AM,19.187,21.5,,,
1998,10/06/21 10:30:00 AM,19.567,0.0,,,
1999,10/06/21 10:45:00 AM,19.758,0.0,,,
2000,10/06/21 11:00:00 AM,20.043,0.0,,,
2001,10/06/21 11:15:00 AM,20.996,0.0,,,
2002,10/06/21 11:30:00 AM,20.996,0.0,,,
2003,10/06/21 11:45:00 AM,23.484,0.0,Logged,,
2004,10/06/21 12:00:00 PM,23.773,0.0,,,
2005,10/06/21 12:15:00 PM,23.869,0.0,,,
2006,10/06/21 12:30:00 PM,23.773,0.0,,,
2007,10/06/21 12:45:00 PM,26.000,0.0,,,
2008,10/06/21 01:00:00 PM,27.272,0.0,,,
2009,10/06/21 01:15:00 PM,28.060,0.0,,,
2010,10/06/21 01:30:00 PM,27.567,0.0,,,
2011,10/06/21 01:45:00 PM,26.977,0.0,,,
2012,10/06/21 02:00:00 PM,26.195,0.0,,,
2013,10/06/21 02:15:00 PM,25.708,0.0,,,
2014,10/06/21 02:30:00 PM,24.738,0.0,,,
2015,10/06/21 02:45:00 PM,24.448,0.0,,,
2016,10/06/21 03:00:00 PM,24.062,0.0,,,
2017,10/06/21 03:15:00 PM,24.158,0.0,,,
2018,10/06/21 03:30:00 PM,24.062,0.0,,,
2019,10/06/21 03:45:00 PM,23.773,0.0,,,
2020,10/06/21 04:00:00 PM,23.869,0.0,,,
2021,10/06/21 04:15:00 PM,23.966,0.0,,,
2022,10/06/21 04:30:00 PM,24.158,0.0,,,
2023,10/06/21 04:45:00 PM,24.062,0.0,,,
2024,10/06/21 05:00:00 PM,23.677,0.0,,,
2025,10/06/21 05:15:00 PM,23.388,0.0,,,
2026,10/06/21 05:30:00 PM,23.004,0.0,,,
2027,10/06/21 05:45:00 PM,22.525,0.0,,,
2028,10/06/21 06:00:00 PM,21.473,0.0,,,
2029,10/06/21 06:15:00 PM,20.138,0.0,,,
2030,10/06/21 06:30:00 PM,18.996,0.0,,Logged,
2031,10/06/21 06:45:00 PM,18.045,0.0,,,
2032,10/06/21 07:00:00 PM,17.189,0.0,,,
2033,10/06/21 07:15:00 PM,16.332,0.0,,,
2034,10/06/21 07:30:00 PM,15.664,0.0,,,
2035,10/06/21 07:45:00 PM,15.282,0.0,,,
2036,10/06/21 08:00:00 PM,14.996,0.0,,,
2037,10/06/21 08:15:00 PM,14.709,0.0,,,
2038,10/06/21 08:30:00 PM,14.325,0.0,,,
2039,10/06/21 08:45:00 PM,14.038,0.0,,,
2040,10/06/21 09:00:00 PM,13.846,0.0,,,
2041,10/06/21 09:15:00 PM,13.654,0.0,,,
2042,10/06/21 09:30:00 PM,13.558,0.0,,,
2043,10/06/21 09:45:00 PM,13.461,0.0,,,
2044,10/06/21 10:00:00 PM,13.365,0.0,,,
2045,10/06/21 10:15:00 PM,13.269,0.0,,,
2046,10/06/21 10:30:00 PM,13.173,0.0,,,
2047,10/06/21 10:45:00 PM,13.173,0.0,,,
2048,10/06/21 11:00:00 PM,13.173,0.0,,,
2049,10/06/21 11:15:00 PM,13.076,0.0,,,
2050,10/06/21 11:30:00 PM,13.076,0.0,,,
2051,10/06/21 11:45:00 PM,12.980,10.8,,,
2052,10/07/21 12:00:00 AM,12.883,0.0,,,
2053,10/07/21 12:15:00 AM,12.883,0.0,,,
2054,10/07/21 12:30:00 AM,12.787,0.0,,,
2055,10/07/21 12:45:00 AM,12.690,0.0,,,
